Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
GfAf194V0KM,Doctor said I need to eat more vegetables...,2024-07-19,Short,24S,24,10119364,616941,3461
6JtLxCszFsE,"$3,000 Wagyu A5 Meat Tower",2024-07-10,Short,28S,28,3846171,242461,1214
V0gUMXDDD0Q,I almost burned down my neighborhood...,2024-07-06,Short,56S,56,652501,49618,248
k6PclBMD--E,Whole Salmon BURIED in Citrus Salt,2024-07-03,Short,45S,45,7624937,581601,1302
gR8HUkMWF3o,I took over a butcher shop for a day...,2024-06-29,Short,51S,51,941855,68964,252
S_qPNUVQd44,Bacon makes EVERYTHING Better,2024-06-28,Short,41S,41,1703724,110985,526
qe9ao1BBhfI,Deep Fried Dry-Aged Peking Duck,2024-06-25,Short,48S,48,1835911,140459,386
czPMeUtkQ-8,$250 Wagyu A5 Slim Jim,2024-06-20,Short,39S,39,3709919,261181,640
JOoM3Qis_1U,Don't watch if you hate butter and bacon...,2024-06-15,Short,47S,47,10089460,479952,1913
L5y_cvweBgQ,"$2,000 Wagyu Parm Pasta",2024-05-30,Short,36S,36,84511118,3232536,13216
kwfqjt-XBH8,Cooking a Frozen Brisket,2024-05-26,Short,42S,42,1258069,101702,272
YW_YtcieURY,Double Crunchwrap Cheeseburger,2024-05-22,Short,34S,34,2137401,153701,773
7z3WaCmKmWA,Max vs Salt Bae (I disowned my sister),2024-05-17,Short,29S,29,1868142,118039,416
U-IheOyI82U,"The Steak Review: Salt Bae ($1,000 tomahawk)",2024-05-15,Short,42S,42,3346882,190261,1283
uTpUh1iOcgQ,Everything I ate in Hawaii (While harvesting invasive species),2024-05-10,Short,58S,58,932611,66154,494
GQk9dJmLxXg,I Turned Steak Into Bread,2024-05-01,Short,32S,32,9409767,577686,1678
5_tuvX5ZqKk,Do you think he'll approve?,2024-05-01,Short,36S,36,2529984,174697,952
NvG2yteNJeo,Does it Deep Fry? Beef Short Ribs,2024-04-30,Short,28S,28,1758116,135415,266
t6b4kl2jn5s,Thor’s hammer cooked in fire salt…,2024-04-28,Short,1M,60,27048704,1447379,4162
5o9tKN4r8D8,The World's Biggest Salmon Chip…,2024-04-27,Short,59S,59,5039061,350415,1008
u79myUBKyjA,Day in the life at a beef jerky factory,2024-04-25,Short,58S,58,1325404,92187,302
XUP2UX-Ghsg,Flying with frozen meat...,2024-04-19,Short,45S,45,6078920,409852,751
vGDWdPipx6g,Cheap Wagyu A5 vs Expensive Grass-fed,2024-04-10,Short,30S,30,4923990,295475,644
Qf0bKgn5zvg,Cooking for Friends (Fantasy Football Edition),2024-04-02,Short,53S,53,5365551,343929,870
kBF-QMtCdsY,Peking Brisket,2024-04-01,Short,49S,49,1037245,70735,256
KbXElPzIW7g,Tomahawk Biggie Mac @albert_cancook,2024-03-18,Short,31S,31,7143259,428990,1168
BxqTHHAAmkQ,The most important meeting of my life…,2024-03-12,Short,1M,60,2041189,153574,407
8Wofo0Pyt4o,Crème Brûlée Pork Belly Burnt Ends,2024-03-04,Short,46S,46,9245235,383283,1837
whs9OexwT5o,“Well Done” Wagyu A5 😳,2024-02-29,Short,36S,36,3817783,254386,1373
MO1u9sjNlio,What should I call this?,2024-02-28,Short,9S,9,1947206,80275,2971
p0nwjMREcTs,A special batch of jerky…,2024-02-25,Short,26S,26,3585834,167921,1129
NGrLLf_QMGc,Deep Fried Pork Belly Accordion,2024-02-22,Short,22S,22,2128420,120251,551
reUbPP1a0_c,30 Day Dry Aged Buffalo Brisket,2024-02-20,Short,53S,53,6971105,459116,580
AQJFGq1DEfY,I caught her cheating on Valentine's Day...,2024-02-14,Short,45S,45,22225607,1159665,6088
KxM-5_FqIBM,This was actually raw...,2024-02-13,Short,28S,28,3139496,171220,1605
PEbdJgWoZ8w,Impress your valentine with…,2024-02-11,Short,29S,29,5444579,399165,1403
seEcFZGgtek,Crispy Skin Buffalo Chicken Dip,2024-02-08,Short,45S,45,4129599,314262,762
LZwkkuEedDM,World's biggest corn dog… meat sticks live at maxjerky.com!,2024-02-06,Short,22S,22,7163943,173850,1104
LhcdE6mJWX4,She asked me to catch a fish...,2024-02-04,Short,26S,26,1639750,90466,534
O4ho8IOpmas,Mango Habanero Pork Belly Twists,2024-02-01,Short,24S,24,1364897,82927,245
3eGqirz2P7Y,Best “juicy” comment wins...,2024-01-25,Short,9S,9,2717356,118917,4955
0_SdRI7NdMw,Homemade Wagyu A5,2024-01-24,Short,36S,36,3284796,217363,705
5HYPRF8ZPqQ,Cooking a Prime Rib in 10lb of MSG,2024-01-12,Short,54S,54,6816526,476410,3388
T33JUBAig3c,NYE King Crab Round 2,2024-01-08,Short,1M,60,11906423,738980,3102
n_-5Tob_EJQ,24k Gold Dry Aged Ribeye,2023-12-31,Short,47S,47,1621362,100733,552
Wg3-dP4UGcE,My Brothers Industrial Bakery,2023-12-27,Short,54S,54,4013347,283390,641
IwCzubRup54,Chili Crisp Injected & Dry Aged Ribeye,2023-12-19,Short,34S,34,5403297,320685,603
ExQrrKffaK8,Deep Fried Prime Rib,2023-12-18,Short,34S,34,2014056,122763,395
Jg5yjQrY-t8,Not Your Average Chicken Bacon Ranch,2023-12-16,Short,19S,19,2933893,176342,555
Cq-qGAcChRM,Steak & Happy Potatoes,2023-12-16,Short,36S,36,3576099,245118,788
pYwoOxWndls,Car Cooking: Wagyu A5 Big Mac @itsQCP,2023-12-13,Short,40S,40,12298905,722128,882
PgW60Xw7f60,The Perfect Prime Rib,2023-12-11,Short,46S,46,912940,66379,545
cC2d8zjCZPA,The Pizzaball Sub,2023-12-07,Short,36S,36,648480,42564,326
GvWa-N_IWIE,I accidentally made pink short ribs…,2023-12-03,Short,42S,42,2732205,182326,529
JX0_STmuigQ,I Marinated Short Ribs for 10 Days...,2023-11-28,Short,47S,47,2213796,162418,415
8eCovKu12h4,What I ate in China,2023-11-26,Short,51S,51,4474837,319012,1152
MchzmS7qu7A,Wagyu A5 Steak Accordion,2023-11-24,Short,1M,60,4809327,321896,947
xNMTeHu8R8w,Deep Fried Turkey,2023-11-19,Short,36S,36,7847370,509786,1166
jpqMxSKk1BQ,How to Smoke Meat INDOORS,2023-11-16,Short,33S,33,7743682,507852,2074
0owVfqYgaJg,Beef vs Tofu,2023-11-11,Short,20S,20,6619868,412306,3970
z9hiA5fhCOU,The worst cooking appliance of all time...,2023-11-10,Short,14S,14,5924474,390221,1310
GWDUG2UnSjw,A Plate of Bacon (literally),2023-11-04,Short,29S,29,6339008,356127,1242
v5SdCKWQM3I,Cooking Brisket in 10lbs of Salt,2023-11-01,Short,1M,60,25561052,1367378,4738
FoEfFtdwEgc,The Cheapest Wagyu A5 I Could Find...,2023-10-27,Short,38S,38,4748520,287909,679
_LmRrKu401s,Filet mignon... like a brisket?,2023-10-24,Short,49S,49,11927997,634241,1778
Twk0OmkN2gE,A peace offering...,2023-10-20,Short,1M,60,13347055,895488,2477
X3ZfD7W1-cw,Is it Flatbread or Pizza?,2023-10-18,Short,49S,49,8882273,510318,2707
KRspJcpai-Y,When an old man gives you a chicken...,2023-10-10,Short,1M,60,2811279,225477,791
W9rsY4QG2NY,Don't Make Promises You Can't Keep...,2023-10-02,Short,1M,60,56268916,2624197,6367
avhcZ6Iuv2w,Wagyu Tallow Dry Aged Lamb Shoulder,2023-09-28,Short,52S,52,13945883,817081,2016
6ynfeCAzr0U,Garlic Confit Cowboy Butter,2023-09-20,Short,29S,29,4110982,307846,549
fztZ-oIXQMk,Chicharron Charcuterie Board,2023-09-11,Short,41S,41,14975597,850430,3371
wLyQXLeXdc8,McDonald’s Beef Jerky,2023-09-10,Short,35S,35,2794934,186629,568
WkMPySeHKGY,Rib Cap Wellington… Gordon’s not going to be happy,2023-09-02,Short,40S,40,1889021,126170,749
YYfB_R2TjLI,The World's Most Expensive Beef Jerky,2023-08-29,Short,37S,37,2804418,228744,969
bf-Nksvtiww,She Wanted Raw Lobster...,2023-08-22,Short,30S,30,17209444,661301,6686
KujgczNVy_Q,Dry Aged Fish Catch & Cook,2023-08-18,Short,1M,60,2424034,202547,616
tIkCThaR4fc,Seafood Feast on a Malaysian Fish Farm,2023-08-04,Short,44S,44,1275651,94159,638
mDw6gUIdOQs,I Cooked a Wagyu Picanha Like a Brisket,2023-08-03,Short,30S,30,5510049,301454,945
s_CMAhCEc5g,Candied Bacon Salmon Board,2023-07-31,Short,54S,54,6665835,368804,1545
pu9hyOkfV5c,Grow a Weenie,2023-07-23,Short,19S,19,196837688,3108013,4947
BtkpYb__JG4,Picanha Chip,2023-07-22,Short,40S,40,10145872,652344,4151
0kGtpQpRPRU,Worlds Biggest Rack of Ribs,2023-07-21,Short,32S,32,3792571,257970,1345
IiChHK-mzeo,Can I move to FL before my meat defrosts?,2023-07-20,Short,54S,54,8589094,618915,3146
f4k7ZB64YH8,I Turned Salmon into Cotton Candy,2023-07-17,Short,26S,26,3081988,182710,1086
hl4hDyMBVvA,Dry Aged Buffalo Chicken,2023-07-16,Short,44S,44,41312544,2078479,4023
i2xKkIQ8eNU,"Best ""it's raw"" comment wins",2023-07-14,Short,10S,10,9422372,479295,37174
jsrkJNd7bno,How Chicken Jerky is Made,2023-07-13,Short,45S,45,2556099,170407,802
E9kgHa6wh-k,Lobster Cheese Dog,2023-07-01,Short,40S,40,7232971,442996,2039
weO4irlRYuw,Chili Crisp Dry Aged Duck,2023-06-24,Short,44S,44,3982041,277005,1320
yYLLFEvvaH4,Forbidden Dorito Pt 2,2023-06-20,Short,15S,15,6631789,349900,1355
Hb63L9YPyZg,Steak School: Picanha,2023-06-16,Short,44S,44,5214392,305881,989
JqNNYKSEVeE,Fresh vs Dry Aged Duck,2023-06-14,Short,45S,45,5564860,360078,886
uLhAzMppX5A,Chicharron Crunch Wrap,2023-06-08,Short,28S,28,6393913,301448,1367
swTdBdJC1L4,My Biggest Regret,2023-05-21,Short,1M,60,45836806,2557272,7800
GnjVV-Dl-LI,I Turned Pork Into Cotton Candy,2023-05-15,Short,43S,43,3195114,202861,1226
3mppFmB_HSA,"1,000 Pounds of Bacon Jerky",2023-05-10,Short,49S,49,11038441,513473,2466
aP_7yKOk6Ok,A Very Average Steak (Sierra Steak School),2023-05-05,Short,26S,26,13192999,817231,2235
tX0ZMeEkXGg,My Professional Fishing Career,2023-05-04,Short,1M,60,6196154,451647,1170
8g6-d57Y7xE,I Cooked a Furry Steak,2023-05-02,Short,37S,37,5567050,393691,4725
IvaUCK4IxAE,"$10,000 Dry Aged Tuna",2023-04-28,Short,37S,37,4380425,294112,963
s486nYbO80Y,The Steak Review: Joshua Weissman’s Steak House,2023-04-25,Short,53S,53,4340918,274703,648
NP0kQndK4Fw,Wagyu A5 Spam,2023-04-16,Short,1M,60,16719807,835812,2680
Ij-scaFkBrI,The Budget Friendly Tomahawk,2023-04-10,Short,24S,24,21892119,965439,4992
AwgwwNQpvuw,The Half Cow Beef-Chetta,2023-04-07,Short,53S,53,4035168,285776,1861
haIUqAmKqzo,Can You Guess This Cut?,2023-04-05,Short,9S,9,1841401,80982,1562
rlRPQqKyICY,The Best BBQ in KC is From Texas,2023-04-03,Short,34S,34,7156337,415426,1993
CkqxjtEyK7I,I Feel Like a Traitor,2023-04-03,Short,34S,34,1752627,109909,483
UMUL5zvfpuw,“I Can’t Believe It’s Not a Ribeye” (Steak School),2023-04-01,Short,24S,24,1522519,108653,244
ZeDEaNJzAl8,How Kansas City Thai BBQ is Made,2023-03-28,Short,34S,34,1546548,94178,348
czQhfN6PEcY,The Craziest Meat Feast of My Life,2023-03-27,Short,47S,47,1084639,69714,336
i-xJWp2cfww,The Filet Mignapple,2023-03-25,Short,13S,13,32363621,1098005,4591
iaH_z2raAPY,The Pineapple Mignon,2023-03-25,Short,14S,14,6322139,330159,3595
5vOGbM3cBJw,My Third Favorite Steak (Steak School),2023-03-24,Short,26S,26,2810837,213770,429
FZLNlhOgp6U,I Soaked a Ribeye in Coffee for 24hrs Then Dry Aged It,2023-03-14,Short,42S,42,6761509,439595,1981
4nmr6geoGHI,Wasabi Crusted Toro Taco @valentinetb1,2023-03-09,Short,28S,28,1858213,103683,535
v1Yv8fS78bc,Cooking a Brisket Like a Steak,2023-03-06,Short,48S,48,31972663,1646639,2839
XA1auynQxQI,I Cooked Salmon on a Deserted Island,2023-03-03,Short,59S,59,7693716,566174,2578
n3ixz8Fgw1c,How Alaskan Salmon Gets on Your Plate,2023-03-02,Short,44S,44,1850562,142865,298
QHlN4nte57Q,First Class Airplane Food Review: Worth It?,2023-03-01,Short,49S,49,11417077,726432,3672
_K263qh9vyg,"$1 vs $1,000 Wine Taste Test",2023-02-24,Short,46S,46,2942899,231371,683
35hGDDyKiu0,"I Covered Briskets in Relish, Ketchup, Mayo and Mustard",2023-02-22,Short,47S,47,23093716,1359764,3522
1cPXvVxxckc,Worlds Hottest Dry Age (9 Million Scoville),2023-02-18,Short,55S,55,10984300,770805,2084
_Jev7bXNjyc,Brisket vs Tofu,2023-02-14,Short,20S,20,39375621,1928467,16581
HTpzWqMD45o,I Soaked a Ribeye in Whiskey for 24hrs Then Dry Aged It,2023-02-10,Short,42S,42,50764181,2366088,9089
8hHkdPDALiU,The Rarest Steak I’ve Ever Cooked,2023-02-09,Short,27S,27,21915229,1069886,3178
oB8clo4UMEs,I Ate a Freezer Burned Steak,2023-02-08,Short,42S,42,15037243,926501,1756
4e7LQOgLSCo,We Out-Pizza’d the Hut @ryancantcook,2023-02-07,Short,23S,23,22260138,1022817,3980
vv48rmFo3lQ,She Didn't Let Me Eat the Filet-O-Fish...,2023-02-06,Short,26S,26,3215594,173074,667
zqMMm47977g,Dry Aging Turned This Steak Grey...,2023-02-04,Short,44S,44,3515127,230505,463
GAMY4Hp6s2A,"Best ""it's raw"" comment wins pt. 4",2023-02-03,Short,10S,10,26403416,588301,41526
H84MZlCK9TE,Best Lamb I Ever Had,2023-02-02,Short,44S,44,1764901,130419,463
LcNNEZ9i-QA,$300 New Years King Crab,2023-02-01,Short,49S,49,13430482,861461,2594
N0UVzw1W_Mw,Brisket Stuffed Prime Rib,2023-01-20,Short,48S,48,6269734,397017,1033
lzapLX2bH3o,Scallop Pasta ft. @itsQCP,2023-01-11,Short,42S,42,5622114,402675,1018
0zlG1Knt6ZA,Steak Battles: Max vs Peter Luger,2023-01-07,Short,43S,43,4596245,287514,905
ZYjGfbTH4N0,The Steak Review: Peter Luger Steak House,2023-01-06,Short,42S,42,5216124,282879,1487
nhmAAy0HYpA,Dry Aged vs Dry Brined vs Wet Brined PULLED PORK,2022-12-30,Short,1M,60,9584507,690450,1280
scv7vniJ0wg,Dry Aged Pulled Pork,2022-12-29,Short,39S,39,1447444,119558,346
i3h3uNbgBhE,Dry Aged BRISKET Bacon BLT,2022-12-27,Short,50S,50,4095789,303542,983
RwTq-5tIcl0,How to Trim a Dry Aged Brisket,2022-12-26,Short,33S,33,1853045,113801,184
r6cv2JCiLnw,The Perfect Prime Rib,2022-12-22,Short,59S,59,5295337,336270,2202
b5RmtXKODPo,Brisket Bread (made with ChefsTemp),2022-12-15,Short,46S,46,8312331,613364,1516
yrFDWPJF4bs,I Soaked a Ribeye in Wine for 24hrs Then Dry Aged It,2022-12-14,Short,52S,52,23963233,1449984,3379
ZLopuHdqjBc,The Worlds Most Underrated Steak,2022-12-08,Short,40S,40,10937776,693630,2023
cDseYSjGYIc,15 Day Marinated Brisket,2022-12-07,Short,47S,47,45280201,2471944,3419
zvktSuKszqk,Short Rib Challah Bao,2022-12-07,Short,43S,43,1735665,116970,668
z5GPq_pkbR0,Elk Loin Cooked Inside of Salt,2022-11-30,Short,46S,46,26386030,1376271,6803
SplCbOj2aTI,What it was like celebrating holidays in China,2022-11-25,Short,1M,60,4066428,404273,931
aSVEV2EmHG8,“The cutest thing you ever made” - My sister,2022-11-22,Short,40S,40,1905177,143163,640
SYyIbvTD2e8,The Perfect Thanksgiving Turkey,2022-11-21,Short,1M,60,5471797,345915,1319
OoTiTqf7eZc,Not Your Average Turkey… (Peking Turkey),2022-11-19,Short,44S,44,6147638,502422,1740
-RG6rob2cNQ,How to carve a Turkey 🦃,2022-11-18,Short,31S,31,5605195,349906,644
xCbATMWcb1g,Cooking a FROZEN Steak,2022-11-16,Short,52S,52,32419827,1468586,3799
cNJteplOcNI,Wagyu Tallow Dry Aged Prime Rib,2022-11-15,Short,46S,46,6688535,444444,1861
a4V3I_3JXac,The Ultimate Surf & Turf,2022-11-12,Short,34S,34,2109749,144161,599
GGQUOD7K5nU,Dry Aged Roast Beef Sandwich Ft. @NickDiGiovanni,2022-11-11,Short,31S,31,5843480,372749,1095
JZUKssceS00,APPLEWOOD Liquid Smoke + Coffee Dry Age Pt.3,2022-11-09,Short,38S,38,2033955,173253,374
BDwni0c9zN4,Powdered Smoke Dry Age Pt. 2,2022-11-08,Short,40S,40,4680131,358230,668
eHEd5XBr8wA,Cold Smoked THEN Dry Aged Ribeye Pt. 1,2022-11-07,Short,45S,45,6503037,479268,891
AszOPmzcTmQ,Cooking Steak with a Chef in Alaska,2022-11-06,Short,54S,54,3423988,285485,726
skL0m25Nj6Y,Dry Aged Alligator (Nashville Hot Gator Sandwich),2022-11-02,Short,59S,59,14457825,927316,12056
7X3qCbSQhnY,I made my cats favorite food,2022-11-01,Short,52S,52,9907322,753940,3017
3zypsd9C2sE,The Ultimate Triple Decker Burger,2022-10-31,Short,49S,49,1709221,163302,827
fwEV4l_gUQE,Smoked Bourbon Marinated Brisket,2022-10-27,Short,35S,35,1831356,157073,574
CKZN1IfYvC4,Wagyu Short Rib Hot Pocket,2022-10-26,Short,40S,40,2114855,200131,505
PYm4q_L4bII,What I Used to Eat at Sleep Away Camp…,2022-10-25,Short,1M,60,2624274,266895,568
Eu_OoXXhLVs,Duck Balls…,2022-10-24,Short,39S,39,8028287,464041,7128
MQgoIhyc1Jo,The Brisket Baby,2022-10-23,Short,8S,8,2252850,100574,821
vwnMpfPNyes,I Made Salmon Dumplings in Alaska,2022-10-22,Short,50S,50,12918875,851149,5247
mqvSULs1a8Q,Smoked Beef Heart,2022-10-21,Short,46S,46,3028903,275421,1401
cMf3YuR3JUE,The hardest job I ever had…,2022-10-18,Short,1M,60,17071966,1320205,3429
8W8Au81_gTs,Best “it’s raw” comment wins…,2022-10-17,Short,12S,12,33358424,1466505,102977
Oz6tS6TLs1o,Gochujang Sesame Dry Age,2022-10-16,Short,48S,48,5627306,453543,1104
OBhEz6QjmoU,What I Ate in Alaska… but it keeps getting weirder,2022-10-12,Short,48S,48,2381118,217800,1094
uo1E2vFhAO0,Pulled Pork Ice Cream,2022-10-03,Short,43S,43,2469889,133546,618
EPudgBJ8uy4,“Meat” Balls (Rocky Mountain Oysters),2022-09-29,Short,29S,29,12889377,438098,7307
SU8rvi4AzKM,Turned 30 so Made Beef Cheeks,2022-09-27,Short,9S,9,1240548,82701,596
NPfS-7ma2gY,Beef Tongue Tacos,2022-09-22,Short,39S,39,21198297,1073922,9402
LHYPFaQzttw,I Ate a Whole Pig (Bachelor Party Pig Pt. 3),2022-09-17,Short,43S,43,9644430,469254,6062
io5F83eFTkM,I Bought a Pig (Bachelor Party Pig Pt. 1),2022-09-15,Short,58S,58,47062568,1867001,17929
qW8EYGkZLvc,The Steak Biggie Mac @albert_cancook,2022-09-08,Short,33S,33,74507105,2892610,6078
KKkF70aah3s,Spicy King Crab Pasta @itsQCP,2022-09-02,Short,37S,37,6072318,503490,1489
dFh9heGhH_I,Wagyu Tallow Injected Beef Cheeks,2022-08-25,Short,39S,39,7798796,570176,2926
wKbPJxkiq3c,Pulled Pork Cooked in Clay,2022-08-19,Short,34S,34,3417499,248953,982
HvM5uz3s0BI,Grilled Branzino with Salmon Egg Beurre Blanc @hwoo.lee,2022-08-18,Short,31S,31,4720510,326444,980
afKfHQ8TdtI,Chicken Cooked in Clay (Beggar’s Chicken),2022-08-17,Short,43S,43,43322553,2286680,8841
J7MWMKAHTZQ,Chicken 🥪 with the sandwich king himself @owen.han,2022-08-12,Short,56S,56,11684667,971660,1462
Z7kYMjQbCKg,Octopus,2022-08-11,Short,31S,31,11653133,469462,1488
OHqc1Lp8lFU,Mahi Mahi Tacos,2022-08-10,Short,52S,52,6748509,629013,1916
12DbLCBVIWw,Car Cooking: Max vs Buffalo Wild Wings,2022-08-09,Short,53S,53,3019346,311737,728
gOlBrPXrFxA,Deconstructed Smoked Chicken,2022-08-02,Short,37S,37,11664749,859902,2039
41HFHXmc8Ww,Lamb Brisket vs. Wagyu Brisket @GugaFoods,2022-07-28,Short,31S,31,3734836,288706,693
vJUiXU4xLeQ,The Frankenstein Roast,2022-07-27,Short,58S,58,16406270,1236395,4202
lkB_4ZPLPl8,The steak accordion (I did something bad),2022-07-25,Short,42S,42,37313914,2541781,7539
dNbNPmxVuWQ,3 Chicken Wing Mistakes to Stop Making (#3 is game changer),2022-07-23,Short,47S,47,4424811,387013,2150
pojfDzs5nU4,I suck at making spring rolls @LisaNguyen,2022-07-22,Short,49S,49,6776344,534153,2762
ArpkopAmU9M,Seasoning a steak with the crust of another steak,2022-07-21,Short,38S,38,34761283,2143880,9660
Q41FRd8mREk,Rare Japanese Knives (Korin Knife Shop),2022-07-20,Short,46S,46,7855428,597827,1643
gFfU1RDESmM,I tasted the dry aged impossible meat…,2022-07-19,Short,43S,43,43328589,2539484,13205
swNm2DvC5uE,Jumbo Chili Cheese Dog,2022-07-06,Short,29S,29,323167044,5654819,23553
